WAKEFORESTNC.GOV,"   p=none;"""
WALKERCOUNTYGA.GOV, null
WALLACENC.GOV,"     p=none"""
WALLAWALLAWA.GOV,"   p=none; rua=mailto:f7253344dc9f249@rep.dmarcanalyzer.com; ruf=mailto:f7253344dc9f249@for.dmarcanalyzer.com; fo=1"""
WAMPANOAGTRIBE-NSN.GOV,"   p=none; rua=mailto:2f4071f5@mxtoolbox.dmarc-report.com; ruf=mailto:2f4071f5@forensics.dmarc-report.com;    """
WARDND.GOV,"  p=none; rua=mailto:postmaster@nd.gov"""
WARNERNH.GOV,"   p=none;   rua=mailto:re+ubvzz5e8gld@dmarc.postmarkapp.com; sp=none; aspf=r;"""
WARRENTONVA.GOV,"   p=none;   rua=mailto:91bfd6d1@mxtoolbox.dmarc-report.com; ruf=mailto:91bfd6d1@forensics.dmarc-report.com;"""
WASHCOWI.GOV,"   p=none; rua=mailto:dmarc@washozwi.gov"""
WASHINGTONCOUNTYAR.GOV,"   p=none; rua=mailto:esaservice@washingtoncountyar.gov;"""
WASHINGTONCOUNTYNY.GOV,"     rua=mailto:365security@washingtoncountyny.gov; ruf=mailto:365security@washingtoncountyny.gov; sp=none; ri=86400"""
WASHINGTONDC.GOV,"   p=none; rua=mailto:a6p7qzhr@ag.dmarcian.com;"""
WASHMO.GOV,"   p=none; rua=mailto:84f10529f59a.a@dmarcinput.com; ruf=mailto:84f10529f59a.f@dmarcinput.com; sp=none; fo=1"""
WASHOECOUNTY.GOV,   p=none; rua=mailto:dmarc_rua@emaildefense.proofpoint.com
WATAUGATX.GOV,"   p=none; rua=mailto:abuse@wataugatx.gov; ruf=mailto:abuse@wataugatx.gov; fo=1"""
WATERBORO-ME.GOV,"   sp=none;adkim=r;aspf=r; fo=0;rf=afrf; rua=mailto:jrsi5xux@ag.dmarcian.com;ruf=mailto:jrsi5xux@fr.dmarcian.com"""
WATERTOWN-MA.GOV,"   p=none;   rua=mailto:rua+watertown-ma.gov@dmarc.barracudanetworks.com; ruf=mailto:ruf+watertown-ma.gov@dmarc.barracudanetworks.com"""
WAUKEGANIL.GOV,   p=none;   rua=mailto:IT_SEC@waukeganil.gov
WAUKESHACOUNTY.GOV,"   p=quarantine; rua=mailto:6285539c95285@ag.dmarcly.com; ruf=mailto:6285539c95285@fo.dmarcly.com; sp=none; pct=25; fo=0:1:d:s;"""
WAUSAUWI.GOV,"   p=none; rua=mailto:dmarc_agg@vali.email"""
WAVERLYPA.GOV,"   p=none"""
WCNYH.GOV,"   p=none; rua=mailto:postmaster@wcnyh.gov; ruf=mailto:postmaster@wcnyh.gov; fo=1"""
WEATHERFORDTX.GOV,"   p=none; rua=mailto:dmarc-reports@weatherfordtx.gov"""
WEBSTERGROVESMO.GOV,"   p=none; rua=mailto:dmarc@webstergrovesmo.gov;"""
WELLFLEET-MA.GOV, null
WESTALLISWI.GOV,   p=none;   rua=mailto:dmarc@westalliswi.gov
WESTCHESTERCOUNTYNY.GOV,"   p=none; rua=mailto:DKIM-failure@westchestergov.com; ruf=mailto:DKIM-forensic@westchestergov.com; adkim=r; aspf=r; sp=none;"""
WESTCOMM-MA.GOV,"   p=none;   rua=mailto:dmarc@westcomm-ma.gov"""
WESTFORDMA.GOV,"   p=quarantine;   rua=mailto:re+iiiyg1mljxr@dmarc.postmarkapp.com; ruf=mailto:dmarc@westfordma.gov; sp=none; aspf=r; fo=0;"""
WESTHARTFORDCT.GOV,"  p=none; rua=mailto:DMARC.Reports@WestHartfordCT.gov"""
WESTLAKEHILLS.GOV, null
WESTMELBOURNE.GOV,"   p=none; rua=mailto:syslogs@westmelbourne.gov; ruf=mailto:syslogs@westmelbourne.gov; sp=none; ri=86400"""
WESTMINSTER-CA.GOV,"  p=none; adkim=r;aspf=r;rua=mailto:itvm@westminster-ca.gov;ruf=mailto:itvm@westminster-ca.gov;ri=846000;fo=1"""
WESTMINSTERMD.GOV,"   p=none;   rua=mailto:rua+westgov.com@dmarc.barracudanetworks.com; ruf=mailto:ruf+westgov.com@dmarc.barracudanetworks.com"""
WESTONCT.GOV,"   p=quarantine; pct=25; rua=mailto:re+rcwddqezzdf@dmarc.postmarkapp.com; sp=none; aspf=r;"""
WESTONMA.GOV,"   p=none; rua=mailto:postmaster@westonma.gov"""
WESTSTOCKBRIDGE-MA.GOV,"   p=none; rua=mailto:dmarc@net-engineering.com; ruf=mailto:dmarc@net-engineering.com; fo=1"""
WHEELINGIL.GOV,"  p=none;sp=none;pct=50;adkim=r;aspf=r;rua=mailto:dmarc_rua@wheelingil.gov;ruf=mailto:dmarc_rua@wheelingil.gov; fo=1"""
WHITEHOUSE.GOV,"   p=none; rua=mailto:reports@dmarc.cyber.dhs.gov"""
WI.GOV,"   p=none; sp=none;   rua=mailto:postmaster@wisconsin.gov; ruf=mailto:postmaster@wisconsin.gov; fo=1"""
WICHITA.GOV,"   p=none; rua=mailto:dmarc_agg@vali.email"""
WICONNECTIONS2030.GOV,"   p=none; sp=none;   rua=mailto:postmaster@wisconsin.gov; ruf=mailto:postmaster@wisconsin.gov; fo=1"""
WICOURTS.GOV,"   p=none; rua=mailto:c66d3af3927a711@rep.dmarcanalyzer.com; ruf=mailto:c66d3af3927a711@for.dmarcanalyzer.com; fo=1"""
WIDOJ.GOV,"   p=none; sp=none; ruf=mailto:bcsauthfail@widoj.gov; rua=mailto:bcsdmarcaggrpt@widoj.gov"""
WILAWLIBRARY.GOV,"  p=quarantine;sp=none;adkim=r;aspf=r; fo=0;rf=afrf;ri=86400"""
WILDERKY.GOV,"   p=quarantine; rua=mailto:admin@wilderky.gov; pct=90; sp=none"""
WILLIAMSAZ.GOV,"   p=none;"""
WINDCREST-TX.GOV, null
WINDSOR-VA.GOV,"   p=none; fo=1"""
WINNEBAGOCOUNTYWI.GOV,"   p=none; rua=mailto:c5c9da4d589b402@rep.dmarcanalyzer.com; ruf=mailto:c5c9da4d589b402@for.dmarcanalyzer.com;  """
WINNECONNEWI.GOV,"   p=none; rua=mailto:62101056269c3@ag.dmarcly.com; ruf=mailto:62101056269c3@fo.dmarcly.com; sp=none;"""
WISCONSIN.GOV,"   p=none; sp=none;   rua=mailto:postmaster@wisconsin.gov; ruf=mailto:postmaster@wisconsin.gov; fo=1"""
WISCONSINDOT.GOV,"   p=none; sp=none;   rua=mailto:postmaster@wisconsin.gov; ruf=mailto:postmaster@wisconsin.gov; fo=1"""
WMATA.GOV,   p=none; rua=mailto:dmarc_agg@valigov.email
WOODCOUNTYOHIO.GOV,"  p=none; rua=mailto:dee0368526@rua.easydmarc.us;ruf=mailto:dee0368526@ruf.easydmarc.us; fo=1"""
WOODCOUNTYWI.GOV,   p=none; rua=mailto:dmarc@woodcountywi.gov
WOODRIDGEIL.GOV,"   p=none; rua=mailto:dmarc_agg@vali.email;"""
WORCESTERMD.GOV,"     rua=mailto:lthomas@co.worcester.md.us; ruf=mailto:lthomas@co.worcester.md.us; sp=none; fo=0"""
WVC-UT.GOV,"   p=none; sp=none; rua=mailto:dmarc@wvc-ut.gov"""
WVOASIS.GOV,"   p=quarantine;   rua=mailto:re+bshi0ymi0gw@dmarc.postmarkapp.com; sp=none; aspf=r;"""
WYO.GOV, null
YADKINCOUNTYNC.GOV,"   p=none;   rua=mailto:dmarc@yadkincountync.gov; ruf=mailto:dmarc@yadkincountync.gov; fo=1"""
YAKAMAFISH-NSN.GOV,"   p=none; rua=mailto:dmarcreports@yakamafish-nsn.gov;   adkim=r; aspf=r;"""
YORBALINDACA.GOV,"   p=none; sp=none;     rua=mailto:yorbalindacagov@rua.agari.com; ruf=mailto:yorbalindacagov@ruf.agari.com"""
YORKCOUNTY.GOV,   p=none;   rua=mailto:xvzisbqq@ag.dmarcian.com
YOUNGSVILLELA.GOV,"   p=none;  """
YUMAAZ.GOV,"   p=none;   rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com"""
YUMACOUNTYAZ.GOV,   p=none; rua=mailto:1iiy27tx@ag.dmarcian.com
ZIONSVILLE-IN.GOV,"   p=none;   rua=mailto:rua+zionsville-in.gov@dmarc.barracudanetworks.com; ruf=mailto:ruf+zionsville-in.gov@dmarc.barracudanetworks.com"""
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
